image_id,references,pred,latency_s,peak_vram_mib
664,"['A man in a tropical print shirt with glasses and long hair is eating a banana.', 'A man wearing a Hawaiian shirt eats a banana instead of pastries.', 'Man taking a bite of a half peeled banana. ', 'a person eating a banana in a kitchen', 'A man eating a banana at a kitchen counter.']",A man in a Hawaiian shirt eating a banana.,2.7342283725738525,7577.5234375
665,"['Two sinks that are in a kitchen near a window.', 'A white sink sitting beneath a window in a kitchen.', 'A kitchen with dark green cabinets and personal items on the windowsill. ', 'a kitchen with a sink and cabinets inside of it ', 'A kitchen interior with olive green wooden cabinets']",A kitchen with green cabinets and a window above the sink.,2.5062789916992188,7493.8662109375
666,"['The bathroom is white and looks very clean.', 'A bathroom with gray painted walls and white tile near the bathtub.', 'a bare white bathroom with a bathtub, window, a sink and a toilet.', 'A door opens to a plain, white bathroom. ', 'The washroom having a toilet,wash basin and a bath tub.']",A bathroom with a window and a shower head.,2.410158157348633,7493.8662109375
667,"['A black and white cat standing in a white bathroom sink.', 'A calico cat standing upon a bathroom sink.', 'A cat idly looks by on top of a sink', 'THERE IS A CAT THAT IS IN THE SINK', 'A cat stands in a white bathroom sink.']",A cat is standing on the edge of a sink in a bathroom.,2.95534348487854,7577.5234375
668,"['an image of a night scene with a cat on top of a car', 'Night picture of a car parked and some parking lights in the distance.', 'A car sitting on a car with a wall in the background.', 'A cat sitting on top of a car at night time.', 'A cat sitting on a car parked outside a building at night.']",A car is parked in a parking lot at night.,2.8150882720947266,7577.5234375
669,"['A person is standing over a dirty toilet in a bathroom stall. ', 'A man is looking into a disgusting toilet ', 'A white toilet filled with crap with two pink roles of toilet paper.', 'Someone is standing over a dirty toilet. ', 'THERE IS AN IMAGE OF A DIRTY TOIET ']",A dirty toilet with three rolls of toilet paper on top.,2.0308799743652344,7332.4814453125
670,"['Two women sitting outside hanging out and smoking cigarettes.', 'a couple of women sitting outside in a court yard ', 'Young women having a cigarette in their back yard', 'Two girls sitting outisde smoking and one girl on a laptop.', 'Two girls are smoking cigarettes while one is playing on the laptop.']","Two women sitting outside, one with a laptop and the other smoking a cigarette.",2.6888492107391357,7493.8662109375
671,"['Women that are sitting outside on a patio area and smoking cigarettes.', 'The woman is sitting down with a laptop on her lap.', 'Two women sitting together in the back yard', 'Two people sitting outside, one with a laptop.', 'a woman is sitting outside with a laptop']","Two women sitting outside, one with a laptop and the other smoking.",2.6013238430023193,7493.8662109375
672,"['A bathroom with a toilet, toilet roll and safety rail.', 'A small bathroom has an army green toilet.', 'A toilet stall with exposed pipes and a window.', 'A bathroom with a toilet, window and toilet tissue holder. ', 'A small bathroom features a toilet, window and piping.']",A bathroom with a toilet and a shower stall.,2.0301175117492676,7332.4814453125
673,"['A row of parked motorcycles on the side of a street.', 'two covered motorcycles in a row of motorcycles parked on the street', 'many motorcycles parked near each other on a city street', 'A wow of motorcycles pared along a street some with covers.', 'A large amount of motorcycles are parked on the street.']",Motorcycles parked on the street with covers over them.,2.7352054119110107,7577.5234375
674,"['A clean kitchen with the windows white and open.', 'Spacious white kitchen with brown cabinetry, sink and appliances. ', 'An office kitchen with open windows and no food.', 'An extremely plain, and outdated white colored kitchen', 'A kitchen scene is shown with cabinets and appliances.']",A kitchen with a window and a refrigerator.,2.346961259841919,7493.8662109375
675,"['a small chicken is standing by a bench', 'A chicken standing below a bench at a park.', 'a close up of a chicken under a bench near a field', 'A wooden park bench with a statue of a chicken under it.', 'A chicken is standing under a bench in a park.']",A white chicken stands on the ground in front of a wooden bench.,2.576573610305786,7493.8662109375
676,"['a few animals that are in side a fence', 'Two sheep that are inside of a gate.', 'Tagged, black faced sheep in a pen in a livestock yard', 'A herd of sheep standing inside of a wooden pen.', 'a couple of sheep are in a corral together']",Two sheep in a pen looking at the camera.,2.4530129432678223,7456.91162109375
677,"['A tall giraffe standing on top of a grass covered field.', 'a giraffe is standing in a large field', 'One tall giraffe on top of the dry terrain.', 'A giraffe is standing tall in a dirt field.', 'A large giraffe is standing near a body of water in a field. ']",A giraffe stands tall by a body of water in the wild.,2.875777006149292,7577.5234375
678,"['A city street with buildings and cars on a rainy day.', 'Crowded suburbia area with cars and stoplights with skyline', 'A traffic light and cars on a street.', 'Cars and people stopped at a city intersection.', 'The cars at the intersection are waiting for the pedestrians to cross.']",A busy city street with cars and people walking.,1.9033513069152832,7332.4814453125
679,"['a number of giraffes near one another ', 'A group of giraffes roam their enclosure at the zoo.', 'A herd of giraffes in a zoo enclosure.', 'a bunch of giraffes are in a large pin', 'a group of zebras standing in a close little group by a fence ']",A group of giraffes in an enclosure at a zoo.,2.1637113094329834,7387.28173828125
680,"['Two giraffes during day in field of grasses.', 'Two giraffes standing one behind the other among brush. ', 'A couple giraffes staring in the same direction', 'Two giraffes standing in high grass near each other.', 'A couple of giraffes looking at the camera with alert looks.']",Two giraffes standing in the wild.,2.507871150970459,7493.8662109375
681,"['There is an old multi colored volvo parked next to a motel', 'A Volvo bus parked on a road near a hotel.', 'The back of a Volvo bus approaching a hotel', 'An orange, blue, and yellow bus on the driveway in front of a hotel.', 'The back of a bus with a hotel in the background.']",A bus with the destination Luksusbuss is parked in front of a hotel.,3.042630195617676,7577.5234375
682,"['A rusty old fire hydrant on an inner city street', 'A close up of a rusty fire hydrant.', 'A rusted fire hydrant planted firmly on the ground.', 'The tall object is very old and rusty looking.', 'A close up picture of a fire hydrant on a street.']",An old fire hydrant sits on a brick sidewalk in front of a brick building.,3.0284717082977295,7577.5234375
683,"['The brown cows walking along a path in the field.', 'two brown animals walking through a path in the woods', 'two shorn sheep walking between some bushes ', 'Two sheep walk in a line down a small pathway in the brush.', 'Some cattle are walking on a dirt trail']",Two sheep on a dirt path.,2.544626474380493,7577.5234375
684,"['The picture of three buses on a lot.', 'Three double decked buses are parked on pavement.', 'Several green and red double decker buses lined up parked.', 'a green double decker bus sits at the front of a row of buses', 'A green and two red double decker tour buses.']",A green double decker bus is parked next to a red one.,2.7374379634857178,7493.8662109375
685,"['A woman holding a young child in her arms.', 'A woman holds a baby on her arm and both are looking forward at an enclosed area with two giraffes in it. ', 'A woman holding a little child as they look at giraffes.', 'A woman holding a young child looking at some giraffes', 'a woman and a baby look at giraffes at the zoo']",A woman and child look at giraffes in an enclosure.,2.527996778488159,7493.8662109375
