image_id,references,pred,latency_s,peak_vram_mib
612,"['A  man standing on a beach while holding a white surfboard.', 'A man holding a surfboard on a beach with a pier in the background.', 'a man standing at the beach with a surfboard and a paddle ', 'Single paddle boarder walking on the shore of a beach.', 'A person walks on the beach, carrying a surf board.']","A man stands on a rocky beach holding a paddleboard and a paddle, with a pier and the ocean in the background.",5.751145839691162,6516.3447265625
613,"['this is man riding a wave on a board', 'A man in a black suit surfing a large wave', 'Man on surfboard riding large breaking wave at ocean.', 'a man on surf board riding a wave over his head', 'A man that is on a surfboard in the water.']",A man surfing on a wave in the ocean.,2.579497814178467,6520.20751953125
614,"['A surfer in the ocean trying not to wipeout.', 'a man is riding on a surfboard at the beach', 'A man in a wet suit riding a surfboard on a wave.', 'a man riding on top of a wave with a surfboard', 'this is a man riding a board in the water']","A surfer in a black wetsuit rides a white surfboard with green text, performing a maneuver on a wave.",5.48659610748291,6520.201171875
615,"['A man riding a wave on top of a surfboard.', 'a person is on a surfboard in the water', 'A person riding a surfboard in the water.', 'A surfer looks tiny while surfing in the ocean.', 'a person riding a surf board on a body of water ']",A surfer rides a wave in the ocean with a pier in the background.,3.915473461151123,6524.1572265625
616,"['A man standing on a wet beach holding a blue board.', 'A smiling surfer standing on the beach with his board', 'A man in a wet suit holding a surf board with another person in the back ground near the ocean holding a surf board also.', 'a man holding onto a surfboard while standing on the beach ', 'A man in a wetsuit carries a surfboard on the beach.']",A man in a black wetsuit is holding a blue surfboard on the beach.,4.165279150009155,6540.806640625
617,"['Young girls sitting on wooden decking with decorated cake.', 'A young child that is sitting by a red cake.', 'A child with a red spider man cake.', 'A boy sitting cross legged on a porch with a cake in front of him.', 'A child sitting cross legged in front of a birthday cake.']",A young boy sits on the ground in front of a Spiderman cake.,4.083317756652832,6524.19482421875
618,"['A man on a surfboard riding a wave in the ocean.', 'A man riding a wave on top of a surfboard.', 'A person on a surf board riding a wave.', 'A person surfing a wave  on the ocean \n', 'A person that is standing on a surfboard in the water.']",A lone surfer rides a wave in the vast ocean.,2.9941484928131104,6524.193359375
619,"['A man is surfing a big wave towards shore.', 'A surfer steadies his move through the waves.', 'A man surfing on the ways in the sea.', 'A young surf boarder is taking a small wave.', 'A man on a surfboard, surfing in the ocean.']",A surfer in a black wetsuit rides a wave on a surfboard.,4.330051898956299,6524.14306640625
620,"['A person walking across a beach next to the ocean.', 'The surfer is getting out of the water because the sun is setting. ', 'The sun shining down on a surfer on the beach.', 'a sunset at the beach during a cloudy day', 'A person carrying a surfboard on the beach at sunset.']",A surfer walks along the beach as the sun sets in the distance.,3.6438846588134766,6524.14501953125
621,"['There is a room with rose wallpaper and a large bed.', 'A bedroom with dresser, desk, and bed in it.', 'A scanned photograph from a newspaper in Iowa. ', 'A black and white photo of a bedroom.', 'A bedroom with a bed, a dresser, a desk, a mirror, and decorated walls.']",A bedroom suite with a bed and a chair.,2.5790226459503174,6524.1826171875
622,"['two flatbread pieces covered with different ingredients in between a flight of beers', ""A table topped with three mugs of beer and two pizza's."", 'Two small flat breads with beer samplers on each side.', 'A wooden table holding multiple beers and a plate of food with pizza on it.', 'A view of a bunch of pizzas sitting on a table.']",A tray of pizza and beer on a table.,3.230677843093872,6552.3037109375
623,"['Someone is working on grilling some food on a grill.', 'A person cooking some food on a grill.', 'Pitas on a grill get topped with vegetables.', 'Pizzas are cooking on the small grill outside.', 'Several pieces of bread sitting on a grill with a person putting vegetables on top of them.']",A person is putting toppings on bread on a grill.,2.8073179721832275,6524.1875
624,"['a man is playing tennis and is going to return the ball', 'a man playing tennis on a tennis court', 'A man at the net makes a forehand volley in a tennis match.', 'A young man playing tennis and preparing to hit the ball.', 'a man is on a court with a tennis racket']",A man in an orange shirt and black shorts is playing tennis on a green court.,3.8777987957000732,6524.1875
625,"['A toddler in the bathroom brushing his teeth', 'a young boy brushing his teeth in the bathroom.', 'A little boy that has a toothbrush in his mouth.', 'A young child with no shirt on, in a bathroom and brushing their teeth with a green colored toothbrush.', 'A young child brushing his teeth in the bathroom.']",A little boy brushing his teeth.,2.254293441772461,6552.728515625
626,"['A group of friends playing a motion controlled video game', 'A group of people are gathered around at television playing WII.', 'A group of friends play a game on the Nintendo Wii.', 'The friends are playing a game together in a living room.', 'A group of people playing tennis on a video game with a large television on.']",A group of people playing a video game on a television.,2.977187395095825,6524.18505859375
627,"['Baby brushing teeth while sitting on a toilet.', 'Young toddler sitting on toilet bowl brushing teeth.', 'A young boy sittingon a toilette seat in a bathroom.', 'A toddler sits on a toilet while brushing his teeth.', 'A toddler with a toothbrush sitting on top of the lid of a toilet.']","A baby sits on a toilet, holding a toothbrush.",3.149690866470337,6534.89697265625
628,"['a small child laying in bed playing nintendo wii', 'A small child lounges with a remote in his hand.', 'an asian baby laying down and playing wii', 'A little boy laying down holding a wii remote.', 'A young boy laying in bed holding Nintendo Wii controllers.']","A young boy sits on a couch, holding a white remote control and wrapped in a colorful blanket.",4.5199501514434814,6524.1787109375
629,"['Two college age boys playing Wii while others look on ', 'The two men are playing video games while others watch', 'A couple of people standing in a room with some remotes.', 'Two friends are playing each other on the wii.', 'Two men play the Nintendo Wii console while others watch']",Two men playing video games with Wii controllers.,2.396944284439087,6524.1767578125
630,"['there is a woman sitting on a couch playing a video game', 'A young woman is playing a video game on a couch.', 'A woman playing a video game while sitting on a couch. ', 'A women sitting down on a couch playing the wii . ', 'A woman that is sitting on a couch holding a remote.']",A woman holding a Wii remote in her hand.,2.858499526977539,6505.06591796875
631,"['A laptop computer sitting on top of a wooden desk.', 'a laptop on a desk with an extra keyboard', 'a lap top that is sitting on a table', 'a laptop computer with a keyboard set upon it', 'A laptop computer with a laptop keyboard on top of it.']",A black laptop with a broken keyboard on a wooden table.,2.8079464435577393,6503.44970703125
632,"['a black table and stools sitting next to two windows with shutters', 'A small living room with furniture and two windows.', 'A small living room with seating and a television.', 'The small room has a couch, a television, and a table with two stools.', 'A small bar table and stools set up in the corner of a living room by windows']","A living room with a couch, lamp, and TV.",2.7929461002349854,6504.4697265625
